subID,condition,Hz,frontal,central,parietal,occipital,ln_Hz,ln_frontal,ln_central,ln_parietal,ln_occipital
oa04,eo,1.994,11.73542,10.06156667,9.56562,15.1956,0.690142672,2.462611619,2.308722885,2.25817542,2.721005912
oa04,eo,2.991,5.00618,4.860333333,3.839,4.248666667,1.09560778,1.610673149,1.581107023,1.345211916,1.446605208
oa04,eo,3.988,2.69668,2.867366667,2.29258,2.7181,1.383289852,0.992021387,1.053394071,0.829677821,0.999933107
oa04,eo,4.985,1.97806,2.249566667,1.827,2.054166667,1.606433403,0.682116566,0.810737605,0.602675277,0.719870251
oa04,eo,5.982,1.57512,1.913166667,1.62566,1.730833333,1.78875496,0.45433146,0.64875981,0.485913887,0.548602988
oa04,eo,6.979,1.7135,2.519866667,2.7122,2.420733333,1.94290564,0.538538062,0.92420599,0.997760114,0.884070525
oa04,eo,7.976,2.3567,4.279933333,5.09986,4.319033333,2.076437033,0.857262335,1.453937433,1.629213088,1.463031612
oa04,eo,8.973,3.54822,5.352166667,5.46414,4.3216,2.194220068,1.266446069,1.677501463,1.698206744,1.463625704
oa04,eo,9.97,2.78894,4.0031,4.0507,3.228633333,2.299580584,1.025661595,1.387069061,1.398889706,1.172058931
oa04,eo,10.967,2.25544,3.480366667,4.00626,3.361333333,2.394890764,0.813345076,1.247137652,1.387858138,1.212337721
oa04,eo,11.964,1.9742,3.1961,3.78114,3.0674,2.481902141,0.680163253,1.161931317,1.330025551,1.120830297
oa04,eo,12.961,1.79944,3.295966667,3.46942,2.932,2.561944848,0.587475505,1.192699499,1.243987433,1.075684784
oa04,eo,13.958,1.64112,3.520566667,3.42096,2.604966667,2.636052821,0.495378936,1.258621962,1.229921213,0.957419879
oa04,eo,14.955,1.73518,3.375033333,3.19358,2.520466667,2.705045692,0.551111154,1.216405201,1.161142545,0.92444407
oa04,eo,15.952,1.55014,2.911333333,2.64604,2.022066667,2.769584213,0.438345249,1.068611166,0.973064183,0.704120091
oa04,eo,16.949,1.65468,2.6536,2.15424,1.6633,2.830208835,0.503607637,0.975917209,0.767437993,0.508803581
oa04,eo,17.946,1.4364,2.265966667,1.61554,1.388966667,2.887367249,0.362139983,0.818001452,0.479669266,0.328560065
oa04,eo,18.943,1.45278,1.9854,1.33584,1.0973,2.94143447,0.373478962,0.685820405,0.289560307,0.092852617
oa04,eo,19.94,1.22082,1.446566667,0.99436,0.851766667,2.992727765,0.199522764,0.369192933,-0.005655965,-0.160442655
oa04,eo,20.937,1.05666,1.0533,0.67706,0.6001,3.041517929,0.05511299,0.051928093,-0.389995384,-0.510658971
oa04,eo,21.934,0.86176,0.8065,0.53222,0.4995,3.088037944,-0.148778469,-0.215051381,-0.630698341,-0.694147681
oa04,eo,22.931,0.71052,0.563966667,0.36778,0.3814,3.132489707,-0.341758183,-0.572760131,-1.000270346,-0.963906586
oa04,eo,23.928,0.65798,0.515033333,0.3957,0.3732,3.175049321,-0.418580743,-0.663523655,-0.927098931,-0.98564081
oa04,eo,24.925,0.56628,0.4143,0.31366,0.318866667,3.215871316,-0.568666623,-0.88116493,-1.159445682,-1.142982236
oa04,eo,25.922,0.486,0.3484,0.26784,0.277,3.255092029,-0.721546655,-1.054404034,-1.317365492,-1.283737773
oa04,eo,26.919,0.4151,0.290033333,0.20822,0.198033333,3.292832357,-0.879235824,-1.23775942,-1.569160066,-1.619319912
oa04,eo,27.916,0.3662,0.256266667,0.17234,0.17,3.329200001,-1.004575647,-1.36153671,-1.758286009,-1.771956842
oa04,eo,28.913,0.36568,0.231833333,0.16388,0.168133333,3.364291321,-1.005996645,-1.461736556,-1.808620826,-1.782997964
oa04,eo,29.91,0.3063,0.1895,0.15176,0.172033333,3.398192873,-1.183190265,-1.663366254,-1.885454953,-1.760067022
oa05,ec,0.997,39.79876,21.22596667,18.00424,14.07116667,-0.003004509,3.683835756,3.055225275,2.890607286,2.644127786
oa05,ec,1.994,10.47448,5.8369,5.4332,4.5068,0.690142672,2.348941823,1.764199834,1.692528279,1.505587367
oa05,ec,2.991,2.8484,2.495466667,2.0786,1.713733333,1.09560778,1.046757433,0.914475752,0.73169459,0.538674227
oa05,ec,3.988,1.69858,1.639233333,1.20444,0.8861,1.383289852,0.529792608,0.494228653,0.186014729,-0.120925468
oa05,ec,4.985,0.99368,1.021,0.79628,0.653766667,1.606433403,-0.006340056,0.020782539,-0.227804396,-0.42500477
oa05,ec,5.982,0.73138,0.847166667,0.68484,0.5395,1.78875496,-0.312822118,-0.165857831,-0.378570045,-0.617112494
oa05,ec,6.979,0.61746,0.706366667,0.5629,0.439733333,1.94290564,-0.48214099,-0.347620818,-0.574653287,-0.821586796
oa05,ec,7.976,0.69464,0.731566667,0.56956,0.4278,2.076437033,-0.364361553,-0.312566926,-0.562891146,-0.849099482
oa05,ec,8.973,0.9641,0.9581,0.74268,0.528233333,2.194220068,-0.036560255,-0.042803122,-0.297490013,-0.638217174
oa05,ec,9.97,1.04878,1.154766667,0.96442,0.6956,2.299580584,0.047627584,0.143898303,-0.036228395,-0.362980497
oa05,ec,10.967,1.0398,1.216166667,0.99886,0.717133333,2.394890764,0.039028387,0.195703836,-0.00114065,-0.332493496
oa05,ec,11.964,0.79346,1.1653,1.07546,0.739233333,2.481902141,-0.23135215,0.152978565,0.072748477,-0.302141666
oa05,ec,12.961,0.69234,1.015733333,0.95242,0.669733333,2.561944848,-0.367678115,0.015610848,-0.048749165,-0.400875656
oa05,ec,13.958,0.56778,0.851333333,0.84918,0.631733333,2.636052821,-0.566021259,-0.160951531,-0.163484101,-0.459287915
oa05,ec,14.955,0.56636,0.840266667,0.85502,0.6612,2.705045692,-0.568525361,-0.174035977,-0.156630419,-0.413698913
oa05,ec,15.952,0.5686,0.843033333,0.85204,0.616533333,2.769584213,-0.56457808,-0.17074878,-0.160121805,-0.483642889
oa05,ec,16.949,0.52132,0.865766667,0.85674,0.5503,2.830208835,-0.651391222,-0.144139845,-0.15462079,-0.597291695
oa05,ec,17.946,0.53096,0.914066667,0.80546,0.496,2.887367249,-0.63306859,-0.089851771,-0.216341736,-0.701179352
oa05,ec,18.943,0.54676,0.895866667,0.70864,0.4702,2.94143447,-0.60374533,-0.109963687,-0.344407639,-0.754597143
oa05,ec,19.94,0.5338,0.892233333,0.64614,0.426466667,2.992727765,-0.627734042,-0.114027596,-0.43673908,-0.852221071
oa05,ec,20.937,0.60212,0.867633333,0.59228,0.408066667,3.041517929,-0.507298518,-0.141986081,-0.523775783,-0.896324719
oa05,ec,21.934,0.73736,0.9854,0.62998,0.460466667,3.088037944,-0.304679039,-0.014707629,-0.462067206,-0.775514811
oa05,ec,22.931,0.89458,1.1206,0.5414,0.375833333,3.132489707,-0.111400945,0.113864256,-0.613596902,-0.978609496
oa05,ec,23.928,0.79872,0.992466667,0.47158,0.3428,3.175049321,-0.224744833,-0.007561852,-0.75166652,-1.070608092
oa05,ec,24.925,0.75348,0.908933333,0.37772,0.2543,3.215871316,-0.283052804,-0.095483528,-0.973602099,-1.369240607
oa05,ec,25.922,0.6913,0.893133333,0.35052,0.222733333,3.255092029,-0.369181396,-0.1130194,-1.048337513,-1.501780038
oa05,ec,26.919,0.51052,0.667566667,0.27864,0.1875,3.292832357,-0.672325465,-0.404116019,-1.277834653,-1.673976434
oa05,ec,27.916,0.34774,0.4511,0.24378,0.1658,3.329200001,-1.056300205,-0.796066235,-1.4114891,-1.796973036
oa05,ec,28.913,0.3034,0.2824,0.18534,0.138166667,3.364291321,-1.192703212,-1.264430773,-1.685563303,-1.979294593
oa05,ec,29.91,0.2241,0.202333333,0.16228,0.1413,3.398192873,-1.495662898,-1.597838777,-1.818432041,-1.956869989
oa05,eo,0.997,66.12418,35.33416667,32.22564,28.11686667,-0.003004509,4.191534489,3.56485039,3.472762409,3.336369634
oa05,eo,1.994,16.37414,9.9896,9.23126,8.571766667,0.690142672,2.795703261,2.301544552,2.222595551,2.148473857
oa05,eo,2.991,4.76688,3.547866667,3.21076,3.0513,1.09560778,1.561692003,1.266346484,1.166507669,1.115567729
oa05,eo,3.988,2.95266,2.543733333,1.88546,1.582533333,1.383289852,1.082706459,0.933632818,0.634171823,0.459026939
oa05,eo,4.985,1.51142,1.3495,1.0329,0.941966667,1.606433403,0.413049606,0.299734153,0.03237038,-0.059785391
oa05,eo,5.982,1.04586,1.053366667,0.8133,0.806966667,1.78875496,0.044839513,0.051991384,-0.206655234,-0.214472917
oa05,eo,6.979,0.95298,0.873033333,0.6551,0.633766667,1.94290564,-0.048161362,-0.135781541,-0.422967383,-0.456074426
oa05,eo,7.976,0.92308,0.9857,0.75438,0.683666667,2.076437033,-0.080039374,-0.01440323,-0.281859059,-0.38028481
oa05,eo,8.973,1.227,1.358233333,1.17466,0.9638,2.194220068,0.204572166,0.306184836,0.160978744,-0.036871475
oa05,eo,9.97,1.35356,1.4982,1.36192,1.1172,2.299580584,0.302738159,0.404264388,0.308895469,0.110825555
oa05,eo,10.967,1.49288,1.7318,1.5276,1.159233333,2.394890764,0.40070714,0.54916133,0.423697876,0.147758867
oa05,eo,11.964,1.2338,1.522,1.40724,1.131766667,2.481902141,0.210098838,0.420025259,0.341630339,0.123779834
oa05,eo,12.961,1.09846,1.4299,1.37452,1.0722,2.561944848,0.093909199,0.357604512,0.318104579,0.069712612
oa05,eo,13.958,0.86132,1.1755,1.16808,0.9547,2.636052821,-0.149289183,0.161693589,0.155361375,-0.046358124
oa05,eo,14.955,0.84716,1.091133333,1.10884,0.9207,2.705045692,-0.1658657,0.087216911,0.103314424,-0.082621029
oa05,eo,15.952,0.72114,1.080633333,1.18878,0.906633333,2.769584213,-0.326921986,0.077547289,0.172927571,-0.098017174
oa05,eo,16.949,0.67338,1.002933333,1.00244,0.744433333,2.830208835,-0.395445473,0.00292904,0.002437028,-0.295131976
oa05,eo,17.946,0.71218,1.0503,0.95172,0.6949,2.887367249,-0.339424591,0.049075838,-0.049484405,-0.363987329
oa05,eo,18.943,0.71642,0.9851,0.75266,0.542966667,2.94143447,-0.333488692,-0.01501212,-0.28414168,-0.610707348
oa05,eo,19.94,0.73944,1.025866667,0.77942,0.561133333,2.992727765,-0.301862136,0.025537784,-0.249205226,-0.577796731
oa05,eo,20.937,0.76594,0.992966667,0.666,0.5093,3.041517929,-0.266651441,-0.007058184,-0.406465608,-0.674718045
oa05,eo,21.934,0.93998,1.1746,0.62406,0.4773,3.088037944,-0.061896681,0.160927664,-0.471508761,-0.739610055
oa05,eo,22.931,0.9371,1.112133333,0.5573,0.415933333,3.132489707,-0.064965279,0.106280093,-0.584651584,-0.877230288
oa05,eo,23.928,0.86376,1.101233333,0.54422,0.402333333,3.175049321,-0.146460327,0.096430764,-0.608401702,-0.910474347
oa05,eo,24.925,0.7602,0.969333333,0.47398,0.3859,3.215871316,-0.274173722,-0.031146729,-0.746590152,-0.95217701
oa05,eo,25.922,0.63342,0.8793,0.36462,0.271766667,3.255092029,-0.45662157,-0.128629143,-1.008899564,-1.302811424
oa05,eo,26.919,0.52304,0.678133333,0.32174,0.249966667,3.292832357,-0.648097336,-0.388411354,-1.134011513,-1.386427703
oa05,eo,27.916,0.34744,0.482966667,0.28126,0.2345,3.329200001,-1.057163291,-0.727807641,-1.268475771,-1.450299691
oa05,eo,28.913,0.28068,0.3142,0.27172,0.234066667,3.364291321,-1.270540049,-1.157725553,-1.302983155,-1.452149304
oa05,eo,29.91,0.24276,0.2537,0.21896,0.183833333,3.398192873,-1.415681978,-1.371602812,-1.518866214,-1.693725729
oa06,ec,0.997,2753.25216,27.4192,32.0502,1037.320733,-0.003004509,7.920538096,3.311243498,3.467303424,6.94439645
oa06,ec,1.994,165.43774,9.388366667,7.07792,50.7614,0.690142672,5.108594931,2.239471334,1.956980079,3.927136223
oa06,ec,2.991,10.09312,6.961733333,4.60922,6.654933333,1.09560778,2.311854004,1.940428485,1.528058645,1.895358434
oa06,ec,3.988,7.36718,5.574366667,3.55194,5.022133333,1.383289852,1.997035001,1.718178709,1.267493933,1.61385481
oa06,ec,4.985,4.77636,4.160033333,2.82534,3.8414,1.606433403,1.56367875,1.425523087,1.038628711,1.345836883
oa06,ec,5.982,2.82634,2.505366667,1.5374,1.786366667,1.78875496,1.038982588,0.918435098,0.430092678,0.580183762
oa06,ec,6.979,2.412,2.632433333,1.71754,1.743733333,1.94290564,0.880456279,0.96790864,0.540893035,0.556028409
oa06,ec,7.976,2.8877,3.113966667,2.21374,2.327366667,2.076437033,1.060460338,1.135897369,0.794683393,0.844737442
oa06,ec,8.973,3.5761,4.015066667,3.39408,3.468933333,2.194220068,1.274272821,1.390053952,1.222032738,1.24384715
oa06,ec,9.97,3.8649,5.025966667,4.25072,4.717466667,2.299580584,1.351935808,1.614617807,1.44708838,1.551271932
oa06,ec,10.967,3.00592,4.3849,3.48114,3.6158,2.394890764,1.100583678,1.478166821,1.247359826,1.285313131
oa06,ec,11.964,2.23562,3.1913,2.61122,2.501266667,2.481902141,0.804518595,1.160428357,0.959817545,0.91679727
oa06,ec,12.961,1.65472,2.1302,1.61926,1.453366667,2.561944848,0.50363181,0.756215872,0.481969255,0.373882704
oa06,ec,13.958,1.06854,1.297333333,1.00586,1.0475,2.636052821,0.066293231,0.260310876,0.005842897,0.046406373
oa06,ec,14.955,0.90106,1.130366667,0.73672,0.795333333,2.705045692,-0.104183431,0.122542064,-0.305547378,-0.228993965
oa06,ec,15.952,0.90896,1.023433333,0.63304,0.6955,2.769584213,-0.09545419,0.023162988,-0.457221668,-0.363124268
oa06,ec,16.949,0.8203,1.065033333,0.64446,0.630033333,2.830208835,-0.198085152,0.063006098,-0.439342522,-0.461982551
oa06,ec,17.946,0.78932,1.028466667,0.62256,0.545966667,2.887367249,-0.236583464,0.02806902,-0.47391527,-0.605197355
oa06,ec,18.943,0.68816,0.936233333,0.54464,0.503766667,2.94143447,-0.37373391,-0.065890546,-0.607630253,-0.685642081
oa06,ec,19.94,0.67824,0.877033333,0.47868,0.445866667,2.992727765,-0.388254071,-0.131210279,-0.736722963,-0.807735325
oa06,ec,20.937,0.65648,0.796333333,0.4568,0.467233333,3.041517929,-0.42086305,-0.22773742,-0.783509621,-0.760926503
oa06,ec,21.934,0.56534,0.625933333,0.35018,0.379266667,3.088037944,-0.570327959,-0.46851141,-1.049307971,-0.969515715
oa06,ec,22.931,0.48816,0.526166667,0.30092,0.363766667,3.132489707,-0.717112058,-0.64213726,-1.20091083,-1.011242643
oa06,ec,23.928,0.35966,0.3245,0.21774,0.284033333,3.175049321,-1.022596138,-1.125469743,-1.524453589,-1.258663677
oa06,ec,24.925,0.32024,0.266933333,0.18842,0.273666667,3.215871316,-1.138684564,-1.32075634,-1.669081765,-1.295844458
oa06,ec,25.922,0.31058,0.2567,0.1996,0.285566667,3.255092029,-1.169313762,-1.359847191,-1.611439915,-1.253279769
oa06,ec,26.919,0.2718,0.2264,0.16232,0.235433333,3.292832357,-1.302688777,-1.485451933,-1.818185583,-1.446327491
oa06,ec,27.916,0.27034,0.225066667,0.17012,0.242433333,3.329200001,-1.308074853,-1.491358624,-1.771251209,-1.41702852
oa06,ec,28.913,0.2712,0.231566667,0.1678,0.250766667,3.364291321,-1.304898723,-1.46288747,-1.784982485,-1.383232387
oa06,ec,29.91,0.24122,0.1939,0.15486,0.239,3.398192873,-1.422045899,-1.640412717,-1.865233796,-1.431291727
oa06,eo,0.997,394.7827333,42.27796667,32.92234,84.1219,-0.003004509,5.978335571,3.744266068,3.494151455,4.432266937
oa06,eo,1.994,26.3614,6.355766667,5.63358,8.55085,0.690142672,3.271900819,1.849362537,1.728745119,2.146030693
oa06,eo,2.991,4.7383,3.777133333,3.98766,4.161,1.09560778,1.555678422,1.328965344,1.383204593,1.42575543
oa06,eo,3.988,3.009533333,2.368533333,2.71074,3.0354,1.383289852,1.101785028,0.862270917,0.99722166,1.110343212
oa06,eo,4.985,2.352633333,1.8095,1.93894,2.5967,1.606433403,0.855535268,0.593050564,0.662141432,0.954241408
oa06,eo,5.982,1.541133333,1.359633333,1.5126,1.73455,1.78875496,0.432518076,0.307215056,0.413830024,0.550748014
oa06,eo,6.979,1.221666667,1.0433,1.17048,1.38935,1.94290564,0.200216047,0.042388766,0.157413921,0.328836012
oa06,eo,7.976,1.167833333,1.278966667,1.43002,1.5867,2.076437033,0.15515018,0.24605246,0.35768843,0.461656388
oa06,eo,8.973,1.767666667,1.8976,2.01672,2.08935,2.194220068,0.569660409,0.64058993,0.701472429,0.736853013
oa06,eo,9.97,1.999366667,2.4432,2.518,2.5949,2.299580584,0.692830464,0.893308655,0.923464936,0.95354798
oa06,eo,10.967,2.154366667,2.502566667,2.76948,2.82615,2.394890764,0.76749679,0.917316872,1.018659577,1.038915361
oa06,eo,11.964,2.086666667,2.237466667,2.4476,2.11995,2.481902141,0.735567896,0.805344273,0.895107953,0.751392504
oa06,eo,12.961,1.361366667,1.3952,1.46598,1.4099,2.561944848,0.308489097,0.333037774,0.382523961,0.34351878
oa06,eo,13.958,0.982066667,0.9846,1.11758,1.1881,2.636052821,-0.018096084,-0.015519812,0.111165633,0.172355392
oa06,eo,14.955,0.877733333,0.7435,0.76492,0.8569,2.705045692,-0.130412452,-0.296386513,-0.267984026,-0.154434053
oa06,eo,15.952,0.797933333,0.684466667,0.6493,0.6788,2.769584213,-0.225730227,-0.379115333,-0.431860419,-0.387428746
oa06,eo,16.949,0.667933333,0.659633333,0.62106,0.62525,2.830208835,-0.403566911,-0.416071154,-0.476327583,-0.469603709
oa06,eo,17.946,0.650266667,0.710466667,0.60856,0.562,2.887367249,-0.430372744,-0.341833248,-0.496659768,-0.576253429
oa06,eo,18.943,0.551566667,0.618666667,0.53098,0.4825,2.94143447,-0.594992565,-0.480188654,-0.633030923,-0.728774358
oa06,eo,19.94,0.549666667,0.608366667,0.51128,0.4745,2.992727765,-0.598443245,-0.496977509,-0.670837894,-0.745493661
oa06,eo,20.937,0.443,0.504633333,0.42336,0.3766,3.041517929,-0.814185509,-0.683923186,-0.859532398,-0.976571663
oa06,eo,21.934,0.3827,0.4015,0.3472,0.3433,3.088037944,-0.960503887,-0.912547746,-1.057854296,-1.069150579
oa06,eo,22.931,0.3633,0.325033333,0.29906,0.317,3.132489707,-1.01252634,-1.123827538,-1.207111057,-1.148853505
oa06,eo,23.928,0.351666667,0.3011,0.25712,0.2988,3.175049321,-1.045071522,-1.200312843,-1.358212377,-1.207980826
oa06,eo,24.925,0.284266667,0.2406,0.19884,0.2226,3.215871316,-1.257842514,-1.424619475,-1.615254798,-1.50237884
oa06,eo,25.922,0.298433333,0.219166667,0.19258,0.2158,3.255092029,-1.20920871,-1.517922804,-1.647243627,-1.533403226
oa06,eo,26.919,0.2814,0.1832,0.16898,0.20155,3.292832357,-1.267978134,-1.697176827,-1.777974914,-1.601717789
oa06,eo,27.916,0.279733333,0.1837,0.1532,0.19545,3.329200001,-1.273918511,-1.694451287,-1.876011022,-1.632450687
oa06,eo,28.913,0.2828,0.164633333,0.15532,0.1895,3.364291321,-1.263015345,-1.8040345,-1.862267774,-1.663366254
oa06,eo,29.91,0.251966667,0.135466667,0.12138,0.1482,3.398192873,-1.378458475,-1.999029671,-2.108829159,-1.909192566
oa07,ec,0.997,78.4384,53.59146667,62.5379,19.3932,-0.003004509,4.362313603,3.981389851,4.135772773,2.964922489
oa07,ec,1.994,8.35966,6.543233333,6.96716,2.6044,0.690142672,2.123417756,1.878431437,1.941207681,0.957202322
oa07,ec,2.991,2.67748,2.913833333,2.63026,1.272233333,1.09560778,0.984876054,1.069469511,0.967082701,0.240773886
oa07,ec,3.988,1.71216,2.157266667,1.65538,0.901866667,1.383289852,0.537755731,0.768841988,0.50403059,-0.10328859
oa07,ec,4.985,1.00534,1.257433333,1.16272,0.7498,1.606433403,0.005325793,0.229072606,0.150762088,-0.287948775
oa07,ec,5.982,0.74038,0.777766667,0.72326,0.4746,1.78875496,-0.300591711,-0.251328714,-0.323986509,-0.745282935
oa07,ec,6.979,0.6294,0.6857,0.61034,0.387066667,1.94290564,-0.462988294,-0.377315065,-0.4937391,-0.949158335
oa07,ec,7.976,0.5356,0.589466667,0.57972,0.399766667,2.076437033,-0.624367665,-0.528537106,-0.545210051,-0.916874235
oa07,ec,8.973,0.50996,0.544933333,0.51018,0.338766667,2.194220068,-0.673422988,-0.607091816,-0.672991674,-1.082443708
oa07,ec,9.97,0.58682,0.656066667,0.5592,0.333366667,2.299580584,-0.53303715,-0.421492869,-0.581248088,-1.098512294
oa07,ec,10.967,0.53846,0.7018,0.66274,0.413533333,2.394890764,-0.619042066,-0.354106816,-0.411372523,-0.883017155
oa07,ec,11.964,0.53292,0.826,0.68388,0.361133333,2.481902141,-0.62938396,-0.191160505,-0.379972815,-1.018508044
oa07,ec,12.961,0.3887,0.6449,0.50864,0.2573,2.561944848,-0.944947441,-0.438660013,-0.676014782,-1.35751256
oa07,ec,13.958,0.2698,0.402633333,0.34558,0.1876,2.636052821,-1.310074335,-0.909728974,-1.062531114,-1.673443242
oa07,ec,14.955,0.19318,0.264166667,0.28626,0.1749,2.705045692,-1.644132882,-1.331175062,-1.25085479,-1.743540897
oa07,ec,15.952,0.17456,0.247166667,0.2563,0.177066667,2.769584213,-1.745486757,-1.397692406,-1.361406646,-1.731228969
oa07,ec,16.949,0.1814,0.253166667,0.26978,0.1916,2.830208835,-1.707050741,-1.373707246,-1.310148467,-1.652345413
oa07,ec,17.946,0.1937,0.232833333,0.24548,0.181566667,2.887367249,-1.641444709,-1.457432389,-1.404539801,-1.706132383
oa07,ec,18.943,0.19106,0.2255,0.24744,0.171,2.94143447,-1.655167764,-1.48943512,-1.396587151,-1.766091722
oa07,ec,19.94,0.18662,0.227033333,0.24992,0.1658,2.992727765,-1.678680815,-1.482658429,-1.386614412,-1.796973036
oa07,ec,20.937,0.19718,0.2535,0.2493,0.174533333,3.041517929,-1.623638262,-1.372391456,-1.389098288,-1.745639534
oa07,ec,21.934,0.21998,0.279133333,0.24324,0.1752,3.088037944,-1.514218646,-1.276065714,-1.413706669,-1.7418271
oa07,ec,22.931,0.20358,0.273466667,0.23776,0.173966667,3.132489707,-1.591696231,-1.296575541,-1.436493517,-1.748891569
oa07,ec,23.928,0.19444,0.254666667,0.21474,0.1638,3.175049321,-1.637631647,-1.367799778,-1.538327285,-1.809109108
oa07,ec,24.925,0.1865,0.224,0.20512,0.166333333,3.215871316,-1.67932404,-1.496109227,-1.584160105,-1.793761472
oa07,ec,25.922,0.1806,0.216866667,0.20364,0.170133333,3.255092029,-1.711470638,-1.528472554,-1.59140155,-1.771172836
oa07,ec,26.919,0.19108,0.207733333,0.19784,0.167133333,3.292832357,-1.65506309,-1.571500073,-1.620296656,-1.788963382
oa07,ec,27.916,0.17124,0.201066667,0.20586,0.1705,3.329200001,-1.764689198,-1.604118751,-1.580558953,-1.769019982
oa07,ec,28.913,0.1757,0.210866667,0.18932,0.151266667,3.364291321,-1.738977284,-1.556529257,-1.664316574,-1.888710995
oa07,ec,29.91,0.15068,0.1776,0.17694,0.1486,3.398192873,-1.892596896,-1.728221448,-1.731944587,-1.906497147
oa07,eo,0.997,188.5514,111.87,101.41754,58.6847,-0.003004509,5.239370649,4.717337483,4.619246055,4.072179046
oa07,eo,1.994,17.53062,10.1855,9.76824,6.843133333,0.690142672,2.863949066,2.32096514,2.279136307,1.923245716
oa07,eo,2.991,4.65168,3.4332,2.82302,1.812733333,1.09560778,1.537228445,1.233492771,1.037807234,0.594835835
oa07,eo,3.988,2.76664,1.983866667,1.58978,1.130966667,1.383289852,1.017633588,0.685047802,0.463595642,0.123072724
oa07,eo,4.985,1.91062,1.3422,1.08758,0.894033333,1.606433403,0.647427797,0.294310059,0.083955044,-0.112012219
oa07,eo,5.982,1.344,0.9332,0.69914,0.749333333,1.78875496,0.295650242,-0.069135739,-0.357904271,-0.288571357
oa07,eo,6.979,1.15782,0.799566667,0.63708,0.663233333,1.94290564,0.146538927,-0.223685365,-0.450860043,-0.410628415
oa07,eo,7.976,0.97114,0.6935,0.58258,0.600666667,2.076437033,-0.02928464,-0.366004039,-0.540288764,-0.509715129
oa07,eo,8.973,0.81642,0.599133333,0.57786,0.566033333,2.194220068,-0.202826351,-0.512271112,-0.548423654,-0.56910231
